Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,CustomerForYears,TotalSpent,FamilySize,Kids_Teens,TotalAcceptedCmp,SpendingEfficiency,CampaignSuccessRate,PCA1,PCA2,Cluster,Cluster_GMM
1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,72,11,90,3,2,0,0.0016559947008169575,0.0,-1.4034224520761083,0.7900278879991378,1,3
1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,69,11,661,3,2,0,0.008542700578990902,0.0,-0.6361907572061323,0.8395055856147778,1,3
1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,73,12,463,2,1,0,0.007349439664751262,0.0,-0.18333506399850502,-0.013129015651058777,4,0
1958,Master,Alone,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,67,12,632,3,2,0,0.010304739854233585,0.0,-0.6135320584718575,1.0944499005395647,1,3
1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,56,11,725,1,0,0,0.009870929092691428,0.0,0.6934484131080281,-1.1278512224288513,5,1
1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,61,12,279,3,2,0,0.006714639840196385,0.0,-1.1011479735948164,1.111697688089467,1,3
1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,58,12,1482,1,0,1,0.02353090614629809,0.2,1.9066246687494104,-0.6652506853371867,3,1
1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,49,13,29,2,1,0,0.0030372852953498117,0.0,-0.9651087911343276,0.2328987830847179,2,0
1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,66,12,106,4,3,0,0.003139624429832356,0.0,-2.059910904139285,2.049920593810793,1,3
1973,PhD,Alone,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,52,11,49,3,2,1,0.0013664249860568878,0.2,-1.4076479212345634,0.6728284322429094,1,3
1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,60,12,38,3,2,0,0.0010292245605481975,0.0,-1.54775408437808,0.9186670326103832,1,3
1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,33,13,2077,1,0,0,0.02236724496279305,0.0,2.1143256432973736,-0.8631356314778722,3,1
1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,49,12,1053,2,1,0,0.016174121405750797,0.0,0.515260470259087,0.21234748767688177,4,0
1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,63,12,1385,1,0,0,0.016083891721150607,0.0,1.4388648994955124,-0.9613383850551556,5,1
1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,51,12,871,2,1,0,0.012742860486891387,0.0,0.2840620712322056,0.0658461454834087,4,0
1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,37,12,312,2,1,0,0.007449323114390087,0.0,-0.43164560200984337,0.06292747996802804,4,0
1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,49,13,877,3,2,0,0.01466334498152452,0.0,-0.2510815515009856,1.2723118861675544,1,3
1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,50,13,68,2,1,0,0.002838418833743791,0.0,-0.8486043825812515,0.11601481385065304,2,0
1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,44,12,22,2,1,0,0.0005707318338651516,0.0,-0.9451269000455341,-0.16305560996644475,4,0
1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,52,13,211,4,3,0,0.005912351490697153,0.0,-1.8043290124097342,2.164260406212497,1,3
1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,59,11,127,1,0,0,0.0025602257836911603,0.0,-0.11372934199237364,-1.1866214798761057,5,1
1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,72,11,459,3,2,0,0.007733261448259595,0.0,-0.8896731733469025,0.9744605479024683,1,3
1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,56,11,460,2,1,1,0.006996516951343788,0.2,-0.06685602352356446,-0.3427019200894745,2,1
1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,53,13,429,2,1,0,0.009256861729673745,0.0,-0.17716000047253297,0.20070973931991512,2,0
1988,Graduation,Alone,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,37,11,89,2,1,0,0.0026041666666666665,0.0,-0.906381083160811,-0.1274069110594513,0,0
1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,73,13,1021,2,1,0,0.016734961481724306,0.0,0.5886111530083582,0.40238940714644855,2,0
1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,76,12,1381,1,0,2,0.01990716715677795,0.4,1.9253548236297422,-0.9948446688841417,3,1
1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,67,12,306,2,1,0,0.006124041867632638,0.0,-0.415638498644053,0.03253127707167833,4,0
1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,47,12,18,4,3,0,0.0002990082891742388,0.0,-2.0636852298385513,1.685683949613911,1,3
1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,48,12,162,2,1,0,0.0029255079006772007,0.0,-0.6251385251425452,-0.18697999634106888,4,0
1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,70,12,1231,1,0,0,0.015326767683055891,0.0,1.3052156964182113,-0.9085023909255118,5,1
1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,67,12,13,4,3,0,0.0004259083314222062,0.0,-2.2723942640052304,1.9659543578463645,1,3
1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,80,13,1706,1,0,0,0.024248109613963273,0.0,1.9698704573180987,-0.41367158226909356,3,1
1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,41,11,121,2,1,0,0.0052092302393662825,0.0,-0.8276051311899602,0.07890943690443476,0,0
1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,50,12,1293,1,0,0,0.0174340996426886,0.0,1.3785698817301828,-0.8356074550795451,5,1
1973,PhD,Married,157243.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,52,11,1608,2,1,0,0.01022621038774381,0.0,1.028419757539467,-0.8703608442027738,5,1
1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,59,12,88,4,3,0,0.002023825950968217,0.0,-2.0606745862796916,1.9102914251213434,1,3
1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,72,12,421,1,0,1,0.006730507905549072,0.2,0.5932261467807896,-1.2240710317386019,3,1
1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,66,12,259,1,0,1,0.004949170679507758,0.2,0.3493560987232548,-1.2236643326934686,3,1
1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,37,12,1117,1,0,0,0.016683843407865454,0.0,1.2063129408222952,-0.8275226403216527,5,1
1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,68,11,89,3,2,0,0.0034111379402859223,0.0,-1.529936173139961,1.0640157532826424,1,3
1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,60,11,36,3,2,0,0.0010760401721664275,0.0,-1.6325187817422895,0.8877762486072301,1,3
1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,43,12,57,2,1,0,0.001984817884253778,0.0,-0.9305069245937876,-0.03521004340421915,4,0
1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,55,11,148,3,2,0,0.0029337720776260235,0.0,-1.358500999011293,0.8177368384902535,1,3
1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,66,11,93,3,2,0,0.0017371163867979154,0.0,-1.4102889048972156,0.7814668911495468,1,3
1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,58,11,119,2,1,1,0.0022852095095441103,0.2,-0.5588302127562812,-0.3999241567168417,2,1
1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,50,13,1835,2,1,0,0.022815721088689123,0.0,1.3409149624348728,0.3416958625818827,2,0
1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,77,13,1318,1,0,2,0.01572098238248029,0.4,1.8371531548403963,-1.2215140120795718,3,1
1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,55,11,45,3,2,0,0.0011582117211026176,0.0,-1.5871799251296557,0.8363289877298627,1,3
1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,66,11,10,4,3,0,0.0002611989029646076,0.0,-2.281902716923675,1.841294741214918,1,3
1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,74,12,978,1,0,1,0.012459074869103278,0.2,1.2378828189055444,-1.159956446872666,3,1
1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,49,11,191,2,1,0,0.0036979670861568247,0.0,-0.6586635645293393,-0.18454783113496462,0,0
1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,37,11,57,2,1,0,0.0035081240768094534,0.0,-1.00659867671658,0.04936825329270842,0,0
1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,79,12,1033,1,0,0,0.015455973666492108,0.0,1.149424982844857,-0.7458893364781904,5,1
1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,41,11,66,2,1,0,0.002165567477113889,0.0,-0.9645743337987338,-0.10538550956377127,0,0
1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,64,11,43,1,0,0,0.0015221777762044674,0.0,-0.3655729935151092,-1.051672426462567,5,1
1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,42,13,50,2,1,0,0.001978552490997586,0.0,-0.9021090359204591,0.04607827899578787,2,0
1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,55,11,39,2,1,0,0.001207318205739405,0.0,-1.0002034689639792,-0.11724173701652754,0,0
1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,59,12,608,2,1,0,0.009920699670397807,0.0,-0.014296099938667595,0.05316021220072006,4,0
1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,49,12,1581,1,0,0,0.021345250310525463,0.0,1.6987018367083069,-0.7041778608230295,5,1
1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,61,12,68,3,2,0,0.0014860464608055246,0.0,-1.4403979280030252,0.8739127500332982,1,3
1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,47,13,80,2,1,1,0.0032151756289687324,0.2,-0.6256591404929819,-0.06933323034011402,2,0
1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,36,12,1282,1,0,0,0.019142042315560003,0.0,1.4024766713517265,-0.7439768338152823,5,1
1900,2n Cycle,Divorced,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,125,12,65,2,1,0,0.0017740174672489083,0.0,-0.7934695918990307,0.1381599408212741,4,0
1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,37,12,91,2,1,0,0.0023410166700967277,0.0,-0.8243886945950497,-0.11543514013902303,4,0
1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,52,12,315,3,2,0,0.00615859857667944,0.0,-1.0546115752756986,0.9840890375019895,1,3
1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,48,12,31,3,2,0,0.000988741109303735,0.0,-1.6087602549608246,0.9228354835984358,1,3
1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,45,11,834,1,0,0,0.01197226568668265,0.0,0.8099922864902191,-1.0535430827403203,5,1
1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,71,12,1600,1,0,1,0.019983264016386275,0.2,1.8891208432141475,-0.9341788516415341,3,1
1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,71,12,1270,1,0,0,0.01464517170598953,0.0,1.3304230617482125,-0.9898252914882777,5,1
1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,52,11,263,3,2,1,0.005613181371921287,0.2,-1.0038924182356403,0.7547207731124292,1,3
1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,73,11,535,2,1,1,0.007737699227676376,0.2,0.04519161767867963,-0.2951676398697153,2,1
1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,57,12,1295,1,0,0,0.017056979531624564,0.0,1.3784843794514188,-0.8454681803683005,5,1
1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,47,12,1150,2,1,0,0.018055359301650104,0.0,0.6430953779864292,0.28778982164476613,4,0
1977,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,48,13,1240,1,0,3,0.012137823022709476,0.6,1.9122198728905788,-1.7778628501011622,3,1
1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,60,12,38,3,2,0,0.0009351083987499077,0.0,-1.5237909649054406,0.8874359029761957,1,3
1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,41,13,35,1,0,1,0.0018528321863419798,0.2,-0.13500767630332441,-1.1035589966570063,5,1
1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,37,12,53,2,1,1,0.0017902986082961763,0.2,-0.7493006490047357,-0.2529369232394596,2,0
1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,62,12,293,3,2,0,0.006013833870404959,0.0,-1.0792715511968103,1.0280401327391715,1,3
1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,59,11,65,2,1,0,0.0014510871991784615,0.0,-0.8745228172588531,-0.18877588610988355,0,0
1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,71,13,1804,2,1,1,0.02797029319193141,0.2,1.717117686247767,0.5772932971158269,2,1
1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,69,12,241,2,1,0,0.005228105950495694,0.0,-0.5176390256156456,0.035632757656711256,4,0
1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,71,11,1101,1,0,0,0.014120453496126815,0.0,1.1153251861427098,-0.9814926566857154,5,1
1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,57,13,264,3,2,0,0.005949027649458052,0.0,-1.072759109020587,1.1049348800718437,1,3
1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,51,12,541,3,2,0,0.011757291259181988,0.0,-0.6973206525495963,1.2402892147307658,1,3
1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,40,12,1198,1,0,0,0.016884892390523036,0.0,1.2795759131399544,-0.8516329011015323,5,1
1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,48,11,482,2,1,0,0.01163043215983399,0.0,-0.1849254117870346,0.20569529236927658,0,0
1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,47,11,17,4,3,0,0.00032570169556470925,0.0,-2.185202060640784,1.6865219913523928,1,3
1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,77,12,1615,1,0,2,0.01927437641723356,0.4,2.0816115140773843,-1.1639904427820222,3,1
1954,Master,Widow,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,71,12,285,2,1,0,0.0063971628021817694,0.0,-0.44558496024167704,0.0995942926749599,4,0
1980,Graduation,Together,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,45,13,1135,2,1,0,0.016329055648270703,0.0,0.6416119983504341,0.22082549605669372,2,0
1988,2n Cycle,Together,45204.0,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,37,11,114,2,1,0,0.00252190071675073,0.0,-0.8155620147148313,-0.21508437041899803,0,0
1969,Graduation,Married,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,56,12,1047,1,0,0,0.014449351366271046,0.0,1.1168338669185784,-0.9032861448770182,5,1
1970,PhD,Together,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,55,11,714,3,2,0,0.009198423127463863,0.0,-0.5930268004617413,0.818089294036578,1,3
1980,PhD,Married,30732.0,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,45,12,185,2,1,0,0.006019783938565664,0.0,-0.636592415812153,0.12187293062253671,4,0
1962,Graduation,Divorced,63887.0,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,63,13,1245,2,1,0,0.019487532674879085,0.0,0.8347910255497302,0.4426722547467721,2,0
1978,Graduation,Together,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,47,12,189,2,1,0,0.004498821737164076,0.0,-0.6319405529322786,-0.02488033537255554,4,0
1976,Graduation,Together,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,49,13,576,2,1,0,0.011212988378204754,0.0,0.020504459441038236,0.21894749354326246,2,0
1952,Graduation,Divorced,51537.0,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,73,13,1103,2,1,0,0.02140209946252207,0.0,0.8108617053329947,0.673492293528357,2,1
1972,PhD,Married,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,53,13,1753,1,0,0,0.02193169022895033,0.0,1.8996353196132576,-0.6774979815062608,3,1
1986,PhD,Together,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,39,11,17,2,1,0,0.0004953379953379954,0.0,-1.049102532479247,-0.20834045998708678,0,0
1966,Graduation,Single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,59,12,433,3,2,0,0.011680604262206636,0.0,-0.8002326366557159,1.3427852962472955,1,3
1962,2n Cycle,Divorced,81975.0,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,63,12,1588,2,1,1,0.01937175968283013,0.2,1.218713022704981,0.006301280082813485,2,1
1971,Graduation,Together,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,54,12,22,2,1,0,0.0005700958797615963,0.0,-0.9345939915388538,-0.13391579054063135,4,0
1951,Graduation,Single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,74,11,19,1,0,0,0.0012638861172088072,0.0,-0.48284557047043664,-0.9346246026594797,5,1
1965,PhD,Married,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,60,12,1117,2,1,0,0.01780221531596143,0.0,0.6232849330548442,0.3266820629625237,4,0
1975,2n Cycle,Married,22212.0,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,50,12,69,2,1,0,0.0031064289573203676,0.0,-0.9059656113001204,0.08243309255142527,4,0
1982,Master,Together,23661.0,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,43,12,23,2,1,0,0.0009720637335700098,0.0,-1.0404057328172895,-0.03993325997189572,4,0
1958,PhD,Single,79761.0,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,67,12,605,2,1,0,0.007585160667494139,0.0,0.003994940603133101,-0.16450881885215757,4,0
1973,Graduation,Single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,52,12,57,2,1,0,0.0076,0.0,-0.7643974857890297,0.40475937988974775,4,3
1893,2n Cycle,Single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,132,11,22,2,1,0,0.0003655578079824532,0.0,-0.7551507273247252,-0.12803549003224873,4,0
1968,Graduation,Widow,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,57,12,2088,1,0,1,0.028425566673473554,0.2,2.4729489777430054,-0.6170865421954488,3,1
1958,Graduation,Together,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,67,13,1009,2,1,0,0.01553239636089346,0.0,0.5401903621972554,0.302423241056041,2,0
1971,Graduation,Single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,54,12,26,2,1,0,0.0011401508507279424,0.0,-1.0252156179262055,0.005981453997724623,4,0
1990,Graduation,Married,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,35,12,1627,1,0,1,0.022079878404603254,0.2,1.9320561666386897,-0.9015371960533118,3,1
1958,Graduation,Married,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,67,13,1102,2,1,0,0.018043684710351376,0.0,0.6855938719988873,0.4314985807063972,2,0
1964,PhD,Married,31686.0,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,61,11,17,3,2,0,0.000536514549012182,0.0,-1.6830246341006343,0.8816717885833226,1,3
1972,Graduation,Married,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,53,12,1690,2,1,3,0.021089674794718846,0.6,1.7130018020059294,-0.31768293344245496,2,1
1953,Graduation,Married,75027.0,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,72,12,1390,2,1,0,0.018526663734388955,0.0,0.8653575946160843,0.26183318114397397,4,0
1988,PhD,Married,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,37,13,2126,1,0,0,0.03147484677108933,0.0,2.461214977733239,-0.2546544028340839,3,1
